class,AATS4dv,C1SP2,C4SP3,NssCH2,NdsCH,NssssC,NdO,StCH,fragCpx,ZMIC1,FilterItLogS,PEOE_VSA2,PEOE_VSA12,SlogP_VSA10,EState_VSA1,nRing,n6aHRing,nG12FRing,n9FaRing
0,1.1608986035215545,1,3,12,0,4,1,0.0,261.05,66.52664499527872,-9.428277617866351,4.794537184071822,0.0,0.0,0.0,5,0,1,0
0,1.8235294117647056,2,0,9,0,1,2,0.0,212.06,54.48068137648611,-3.360472564101439,14.488984098994122,0.0,0.0,0.0,4,0,1,0
0,2.0242914979757085,2,0,9,0,2,2,0.0,219.07,54.234945681721214,-2.9903044607550946,14.488984098994122,0.0,0.0,11.326036404953944,4,0,1,0
0,2.230769230769231,2,0,8,0,2,2,0.0,268.06,51.89753517273428,-2.7465385200291967,9.6944469149223,0.0,0.0,11.570356098935536,5,0,1,0
0,2.230769230769231,2,0,8,0,2,2,0.0,268.06,51.89753517273428,-2.7465385200291967,9.6944469149223,0.0,0.0,11.570356098935536,5,0,1,0
0,2.230769230769231,2,0,8,0,2,2,0.0,268.06,51.89753517273428,-2.7465385200291967,9.6944469149223,0.0,0.0,11.570356098935536,5,0,1,0
0,2.230769230769231,2,0,8,0,2,2,0.0,268.06,51.89753517273428,-2.7465385200291967,9.6944469149223,0.0,0.0,11.570356098935536,5,0,1,0
0,2.230769230769231,2,0,8,0,2,2,0.0,268.06,51.89753517273428,-2.7465385200291967,9.6944469149223,0.0,0.0,11.570356098935536,5,0,1,0
0,3.302521008403361,0,0,2,0,0,1,0.0,134.04,59.29873669512759,-5.762022687870063,9.6944469149223,0.0,4.39041504767482,11.5667326743298,3,0,0,0
0,2.7202797202797204,0,0,7,0,0,1,0.0,134.05,45.74388364306151,-4.59645068244684,9.6944469149223,0.0,4.39041504767482,11.5667326743298,3,0,0,0
0,2.3294117647058825,0,0,5,0,0,0,0.0,49.03,32.43189997206077,-2.083017059426909,4.899909730850478,0.0,0.0,0.0,2,0,0,0
0,2.693069306930693,0,0,5,0,0,0,0.0,58.04,35.74283663891322,-3.060934213824003,4.899909730850478,0.0,0.0,0.0,2,0,0,0
0,3.0930232558139537,0,0,4,0,0,0,0.0,55.04,33.5895383080224,-2.784668490170684,4.899909730850478,0.0,0.0,0.0,2,0,0,0
0,3.120879120879121,0,0,4,0,0,0,0.0,58.05,34.28669495052572,-2.5220487072376465,4.899909730850478,0.0,0.0,0.0,2,0,0,0
0,2.508771929824561,0,0,4,0,0,0,0.0,61.05,38.57290265511478,-2.5014642532689484,4.899909730850478,0.0,0.0,0.0,2,0,0,0
0,2.932584269662921,0,0,6,0,0,0,0.0,94.04,34.25059008573287,-2.5613750806176463,4.899909730850478,6.792942306099827,0.0,0.0,3,0,0,0
0,3.445945945945946,0,0,5,0,0,0,0.0,89.04,32.020133347921785,-2.2835891998468525,4.899909730850478,6.792942306099827,0.0,0.0,3,0,0,0
0,3.4556962025316458,0,0,5,0,0,0,0.0,94.05,32.736129268732945,-2.022693132508431,4.899909730850478,6.792942306099827,0.0,0.0,3,0,0,0
0,2.696078431372549,0,0,5,0,0,0,0.0,99.05,37.18861384493937,-2.003397768013367,4.899909730850478,6.792942306099827,0.0,0.0,3,0,0,0
0,3.369369369369369,0,0,5,0,0,0,0.0,64.05,40.56757280819559,-3.330371859560592,4.899909730850478,5.749511833283905,0.0,0.0,2,0,0,0
0,3.8333333333333335,0,0,4,0,0,0,0.0,61.05,38.61677608684871,-3.056595893725267,4.899909730850478,5.749511833283905,0.0,0.0,2,0,0,0
0,3.8217821782178216,0,0,4,0,0,0,0.0,64.06,39.25203151868524,-2.7911515950664607,4.899909730850478,5.749511833283905,0.0,0.0,2,0,0,0
0,3.129032258064516,0,0,4,0,0,0,0.0,67.06,43.22543679719594,-2.768439796159404,4.899909730850478,5.749511833283905,0.0,0.0,2,0,0,0
0,2.652631578947368,0,0,5,0,0,0,0.0,55.04,32.52796175812045,-2.361018490170684,4.899909730850478,0.0,0.0,0.0,2,0,0,0
0,3.075,0,0,4,0,0,0,0.0,52.04,30.2042544914074,-2.08343200597103,4.899909730850478,0.0,0.0,0.0,2,0,0,0
0,3.1058823529411765,0,0,4,0,0,0,0.0,55.05,30.936031001715783,-1.822309878488771,4.899909730850478,0.0,0.0,0.0,2,0,0,0
0,2.462962962962963,0,0,4,0,0,0,0.0,58.05,35.48898579026336,-1.8028458576835065,4.899909730850478,0.0,0.0,0.0,2,0,0,0
0,2.6842105263157894,0,0,5,0,0,0,0.0,55.04,32.52796175812045,-2.361018490170684,4.899909730850478,0.0,0.0,0.0,2,0,0,0
0,3.1125,0,0,4,0,0,0,0.0,52.04,30.2042544914074,-2.0834320059710305,4.899909730850478,0.0,0.0,0.0,2,0,0,0
0,3.1411764705882352,0,0,4,0,0,0,0.0,55.05,30.936031001715783,-1.822309878488771,4.899909730850478,0.0,0.0,0.0,2,0,0,0
0,2.490740740740741,0,0,4,0,0,0,0.0,58.05,35.48898579026336,-1.8028458576835065,4.899909730850478,0.0,0.0,0.0,2,0,0,0
0,3.014064697609002,2,0,2,0,0,0,0.0,19.07,37.16033980727912,-3.725323300180301,9.047494323423637,5.879988336435371,0.0,6.718607232363179,1,1,0,0
1,3.351648351648352,1,0,10,0,0,1,0.0,443.06,67.99137771930279,-10.258376506898776,9.77851570501903,5.907179729351506,5.687386274683562,0.0,6,1,2,0
1,2.821969696969697,0,0,12,0,0,0,0.0,421.06,65.45743413053748,-10.276051350974804,9.967957041894415,0.0,11.374772549367124,0.0,6,2,2,0
1,2.659090909090909,1,0,10,2,0,1,0.0,254.06,62.37564484036128,-8.241108862445028,9.77851570501903,5.907179729351506,5.687386274683562,0.0,4,1,1,0
1,3.176470588235294,1,0,9,0,0,0,0.0,226.07,48.99862440568404,-6.610750790654638,4.9839785209472085,0.0,5.687386274683562,0.0,4,2,1,0
1,3.0,2,0,9,1,0,0,0.0,219.06,47.55077601064568,-6.982958588848893,9.967957041894415,0.0,5.687386274683562,0.0,4,2,1,0
1,3.027210884353741,1,0,9,1,0,0,0.0,219.06,49.190782938981165,-6.982958588848893,4.9839785209472085,0.0,5.687386274683562,0.0,4,2,1,0
0,3.1956521739130435,1,0,8,1,0,0,0.0,212.06,46.561806293873545,-6.59014153635165,4.9839785209472085,0.0,5.687386274683562,0.0,4,2,1,0
1,2.9466666666666668,2,0,9,1,0,0,0.0,219.06,47.55077601064568,-6.982958588848893,9.967957041894415,0.0,5.687386274683562,0.0,4,2,1,0
0,2.773809523809524,1,0,9,1,0,0,0.0,219.06,50.46921389495216,-7.026460594633143,4.9839785209472085,0.0,0.0,0.0,4,2,1,0
1,2.263157894736842,1,0,9,0,0,0,0.0,191.03,51.42995479437758,-7.7820734929271715,9.967957041894415,0.0,5.687386274683562,0.0,4,2,1,0
0,1.939153439153439,1,0,9,0,0,0,0.0,191.03,52.783361683032616,-7.829063147432848,9.967957041894415,0.0,0.0,0.0,4,2,1,0
1,4.800847457627119,1,0,8,1,0,3,0.0,542.1,68.39685056705986,-11.230339714503888,19.36759007316268,5.783244946364939,5.687386274683562,23.22318145536529,7,1,2,0
1,4.640816326530612,1,0,9,1,0,3,0.0,553.1,70.44739096588836,-11.614575820409884,19.36759007316268,5.783244946364939,5.687386274683562,23.22318145536529,7,1,2,0
1,4.4921259842519685,1,0,10,1,0,3,0.0,564.1,72.73656176944718,-11.998528413124992,19.36759007316268,5.783244946364939,5.687386274683562,23.22318145536529,7,1,2,0
1,4.35361216730038,1,0,11,1,0,3,0.0,575.1,75.2214120584911,-12.382205965053055,19.36759007316268,5.783244946364939,5.687386274683562,23.22318145536529,7,1,2,0
1,4.224264705882353,1,0,12,1,0,3,0.0,586.1,77.86898766242561,-12.765616534843772,19.36759007316268,5.783244946364939,5.687386274683562,23.22318145536529,7,1,2,0
0,4.224264705882353,1,0,12,1,0,3,0.0,586.1,77.86898766242561,-12.765616534843772,19.36759007316268,5.783244946364939,5.687386274683562,23.22318145536529,7,1,2,0
1,4.224264705882353,1,0,12,1,0,3,0.0,586.1,77.86898766242561,-12.765616534843772,19.36759007316268,5.783244946364939,5.687386274683562,23.22318145536529,7,1,2,0
1,4.103202846975089,1,0,13,1,0,3,0.0,597.1,80.65344504830469,-13.14876779514023,19.36759007316268,5.783244946364939,5.687386274683562,23.22318145536529,7,1,2,0
1,3.989655172413793,1,0,14,1,0,3,0.0,608.1,83.55416795087606,-13.531667057978808,19.36759007316268,5.783244946364939,5.687386274683562,23.22318145536529,7,1,2,0
1,5.16597510373444,1,0,5,1,0,3,0.0,686.1,77.86367248686904,-11.87728297667002,19.36759007316268,5.783244946364939,5.687386274683562,23.22318145536529,8,1,2,0
0,10.071428571428571,1,0,0,0,0,3,0.0,109.06,53.07999986065995,-2.706210850291624,9.589074368143644,5.783244946364939,0.0,23.28530701396563,3,0,1,0
1,2.7168141592920354,0,0,3,1,0,0,0.0,149.03,31.12914116827064,-5.115223635619764,4.9839785209472085,0.0,5.687386274683562,0.0,4,1,1,0
1,4.142857142857143,2,0,6,0,0,2,0.0,240.08,53.245510951640384,-5.923506127186541,14.488984098994122,0.0,0.0,11.466446624403511,4,1,0,0
1,4.190184049079755,2,0,6,0,0,2,0.0,226.08,52.921895360165934,-4.545520399609784,14.48898409899412,0.0,0.0,34.278433615952224,4,1,0,0
0,4.32,8,0,2,2,0,2,0.0,27.12,56.63412143174861,-2.674212416127213,9.589074368143644,13.08951281182515,11.374772549367124,11.814359458703011,2,2,0,0
0,3.889908256880734,8,0,3,2,0,2,0.0,28.12,56.11269009786558,-3.062286610347529,9.589074368143644,0.0,11.374772549367124,11.814359458703011,2,2,0,0
0,3.593220338983051,8,0,4,2,0,2,0.0,29.12,56.67164512395028,-3.449945279675439,9.589074368143644,0.0,11.374772549367124,11.814359458703011,2,2,0,0
0,3.37007874015748,8,0,5,2,0,2,0.0,30.12,57.91455599396484,-3.837204331407036,9.589074368143644,0.0,11.374772549367124,11.814359458703011,2,2,0,0
0,3.176470588235294,8,0,6,2,0,2,0.0,31.12,59.64075762308915,-4.224078683070809,9.589074368143644,0.0,11.374772549367124,11.814359458703011,2,2,0,0
0,3.0068965517241377,8,0,7,2,0,2,0.0,32.12,61.72558159084629,-4.610582346558159,9.589074368143644,0.0,11.374772549367124,11.814359458703011,2,2,0,0
0,4.333333333333333,8,0,2,2,0,2,0.0,34.12,67.17061879746018,-4.490396151840125,9.589074368143644,0.0,11.374772549367124,11.814359458703011,3,2,0,0
0,4.212121212121212,8,0,2,2,0,2,0.0,34.12,67.17061879746018,-4.490396151840125,9.589074368143644,0.0,11.374772549367124,11.814359458703011,3,2,0,0
0,4.151515151515151,8,0,2,2,0,2,0.0,34.12,67.17061879746018,-4.490396151840125,9.589074368143644,0.0,11.374772549367124,11.814359458703011,3,2,0,0
0,1.9455445544554453,0,0,11,0,0,0,0.0,169.05,59.43551084022469,-8.277464598569917,0.0,0.0,0.0,0.0,3,0,0,0
0,2.0210526315789474,0,0,9,0,0,0,0.0,159.05,55.96021695265336,-7.495486604805773,0.0,0.0,0.0,0.0,3,0,0,0
0,1.8545454545454545,0,0,13,0,0,0,0.0,179.05,64.06485100570943,-9.057335609663063,0.0,0.0,0.0,0.0,3,0,0,0
0,1.7899159663865547,0,0,15,0,0,0,0.0,189.05,69.43621915369707,-9.83528088206954,0.0,0.0,0.0,0.0,3,0,0,0
0,1.8867924528301887,0,0,12,0,0,0,0.0,247.05,61.46461369488877,-7.946628410087695,0.0,0.0,0.0,0.0,4,0,0,0
0,1.7885462555066078,0,0,13,0,0,0,0.0,254.05,64.15010092332345,-8.21061339606966,0.0,0.0,0.0,0.0,4,0,0,0
0,1.8867924528301887,0,0,14,0,0,0,0.0,247.05,65.42979395227934,-8.068888410087695,0.0,0.0,0.0,0.0,4,0,0,0
0,2.010152284263959,0,0,13,0,0,0,0.0,240.05,62.76416934101928,-7.804397343266857,0.0,0.0,0.0,0.0,4,0,0,0
0,1.9587155963302751,0,0,13,0,0,0,0.0,254.06,63.0486035198721,-7.246411778730598,0.0,0.0,0.0,0.0,4,0,0,0
0,2.01980198019802,0,0,13,0,0,0,0.0,247.06,60.84587884983711,-7.528406139724615,4.899909730850478,0.0,0.0,0.0,4,0,0,0
0,2.003717472118959,0,0,14,0,1,0,0.0,394.06,80.35151237295267,-9.522906043210355,0.0,0.0,0.0,5.601050810983688,5,0,0,0
0,2.0460251046025104,0,0,13,0,0,0,0.0,376.06,77.86939609493805,-8.798354281726812,4.899909730850478,0.0,5.687386274683562,0.0,5,0,0,0
0,1.9446640316205528,0,0,14,0,0,0,0.0,385.06,80.23378830999762,-9.185682536309557,4.899909730850478,0.0,0.0,0.0,5,0,0,0
0,1.931451612903225,0,0,13,0,0,0,0.0,376.05,79.33323636153806,-9.511506620211325,0.0,0.0,0.0,0.0,5,0,0,0
0,2.8035714285714284,0,0,3,0,0,0,0.0,114.04,44.976653508708765,-4.732126729645919,0.0,0.0,0.0,0.0,3,0,0,0
0,2.616883116883117,2,0,4,0,0,1,0.0,226.05,61.56436930324082,-7.027818522139733,9.6944469149223,0.0,0.0,0.0,4,0,0,1
0,2.36,2,0,4,0,0,1,0.0,219.04,65.02340634145664,-7.465256425021021,9.6944469149223,0.0,0.0,0.0,4,0,0,1
0,2.6125,2,0,4,0,0,1,0.0,233.05,62.54156666537939,-7.71750237868983,9.6944469149223,0.0,0.0,0.0,4,0,0,1
0,2.6,2,0,4,0,0,1,0.0,233.05,62.54156666537939,-7.71750237868983,9.6944469149223,0.0,0.0,0.0,4,0,0,1
0,2.78,2,0,4,0,0,1,0.0,226.05,62.05458780873289,-7.880148517252545,9.6944469149223,0.0,4.39041504767482,0.0,4,0,0,1
0,2.4214814814814813,2,0,4,0,0,1,0.0,226.05,62.8732390387911,-8.201523862276812,9.6944469149223,0.0,0.0,0.0,4,0,0,1
0,2.670138888888889,2,0,4,0,0,1,0.0,240.06,60.32348028006127,-8.450755185232806,9.6944469149223,0.0,0.0,0.0,4,0,0,1
0,2.419259259259259,2,0,4,0,0,1,0.0,226.05,62.8732390387911,-8.201523862276812,9.6944469149223,0.0,0.0,0.0,4,0,0,1
0,2.668055555555556,2,0,4,0,0,1,0.0,240.06,60.32348028006127,-8.450755185232806,9.6944469149223,0.0,0.0,0.0,4,0,0,1
0,2.655555555555556,2,0,4,0,0,1,0.0,240.06,60.32348028006127,-8.450755185232806,9.6944469149223,0.0,0.0,0.0,4,0,0,1
0,2.58125,2,0,4,0,0,1,0.0,233.05,62.54156666537939,-7.71750237868983,9.6944469149223,0.0,0.0,0.0,4,0,0,1
0,2.8058823529411763,2,0,4,0,0,1,0.0,247.06,62.53679884577394,-7.967100654734374,9.6944469149223,0.0,0.0,0.0,4,0,0,1
0,2.475,2,0,4,0,0,1,0.0,233.05,62.54156666537939,-7.71750237868983,9.6944469149223,0.0,0.0,0.0,4,0,0,1
0,2.7058823529411766,2,0,4,0,0,1,0.0,247.06,62.53679884577394,-7.967100654734374,9.6944469149223,0.0,0.0,0.0,4,0,0,1
0,3.122093023255814,0,0,7,2,0,1,0.0,179.05,73.03855610924218,-7.391377439314333,4.794537184071822,0.0,0.0,0.0,3,0,0,0
0,3.572289156626506,0,0,6,2,0,1,0.0,179.06,75.72921617143838,-6.850835834797978,4.794537184071822,0.0,0.0,0.0,3,0,0,0
1,3.3431952662721893,0,0,6,2,0,1,0.0,179.06,72.63377273382874,-7.163147571400721,4.794537184071822,0.0,0.0,0.0,3,0,0,0
1,3.149732620320856,0,0,6,2,0,1,0.0,184.06,73.22052725781452,-6.819644864580697,9.6944469149223,0.0,0.0,0.0,3,0,0,0
0,3.213953488372093,0,0,7,2,0,1,0.0,303.06,92.66265773211612,-8.50576449697495,9.6944469149223,0.0,0.0,12.580053458670426,4,0,0,0
0,3.1901408450704225,0,0,4,4,0,1,0.0,97.05,75.57958991507526,-5.945287651907437,4.794537184071822,0.0,0.0,0.0,2,0,0,0
0,3.2264150943396226,0,0,6,2,0,1,0.0,174.05,72.91352271340163,-7.127319405658131,4.794537184071822,0.0,0.0,0.0,3,0,0,0
0,3.423076923076923,0,0,3,1,0,1,0.0,124.03,53.68189644238856,-5.543287401654737,4.794537184071822,0.0,0.0,0.0,3,0,0,0
0,3.260869565217391,0,0,4,1,0,1,0.0,129.03,54.91909694248708,-5.813927734893701,4.794537184071822,0.0,0.0,0.0,3,0,0,0
0,3.6589147286821695,0,0,4,2,0,2,0.0,144.04,58.61739603883564,-5.562261600733745,9.589074368143644,0.0,0.0,5.917906046161393,3,0,0,0
0,4.323170731707317,0,0,3,2,0,3,0.0,169.09,61.81241568783416,-5.733156510116121,25.02317372160297,0.0,22.74954509873425,9.846622097635342,3,0,0,0
0,4.841772151898734,0,0,2,2,0,3,0.0,169.1,61.938735363559005,-5.192758163218352,25.02317372160297,0.0,22.74954509873425,9.846622097635342,3,0,0,0
1,4.577639751552795,0,0,2,2,0,3,0.0,169.1,61.35101559640698,-5.504998530168148,25.02317372160297,0.0,22.74954509873425,9.846622097635342,3,0,0,0
1,4.251396648044692,0,0,2,2,0,3,0.0,174.1,64.10465405645084,-5.162492337385801,29.923083452453444,0.0,22.74954509873425,9.846622097635342,3,0,0,0
0,4.169082125603865,0,0,3,2,0,3,0.0,289.1,80.27393637404406,-6.853342726404279,29.923083452453444,0.0,22.74954509873425,9.846622097635342,4,0,0,0
0,4.574626865671642,0,0,0,4,0,3,0.0,91.09,66.09116840260508,-4.28394318002744,25.02317372160297,0.0,22.74954509873425,15.629867044000282,2,0,0,0
0,4.5364238410596025,0,0,2,2,0,3,0.0,164.09,61.70902007334784,-5.4680524611495205,25.02317372160297,0.0,22.74954509873425,9.846622097635342,3,0,0,0
0,4.42,0,0,1,1,0,2,0.0,119.05,47.32806820541947,-4.706947388691165,14.908855452837392,0.0,11.374772549367124,4.923311048817671,3,0,0,0
0,4.153153153153153,0,0,2,1,0,2,0.0,124.05,48.646123703089074,-4.978471902147708,14.908855452837392,0.0,11.374772549367124,4.923311048817671,3,0,0,0
0,3.17948717948718,0,0,2,2,0,2,0.0,124.03,54.11603969761956,-4.599434962382501,9.589074368143644,0.0,5.687386274683562,5.917906046161393,3,0,0,0
0,2.5246913580246915,0,0,11,2,0,1,0.0,295.03,67.05351009481204,-6.120580401963188,4.794537184071822,0.0,11.374772549367124,0.0,5,0,0,0
0,2.980769230769231,0,0,10,2,0,1,0.0,295.04,65.02097355802184,-5.58039779986407,4.794537184071822,0.0,11.374772549367124,0.0,5,0,0,0
0,2.748427672955975,0,0,10,2,0,1,0.0,295.04,64.51634499935851,-5.892530697950843,4.794537184071822,0.0,11.374772549367124,0.0,5,0,0,0
0,2.6045197740113,0,0,10,2,0,1,0.0,304.04,65.24381939854489,-5.551522699118969,9.6944469149223,0.0,11.374772549367124,0.0,5,0,0,0
0,2.7463414634146344,0,0,11,2,0,1,0.0,443.04,84.7344688303484,-7.249418714936777,9.6944469149223,0.0,11.374772549367124,0.0,6,0,0,0
0,2.462121212121212,0,0,8,4,0,1,0.0,205.03,69.2951519423952,-4.666636097054875,4.794537184071822,0.0,11.374772549367124,0.0,4,0,0,0
0,2.5838926174496644,0,0,10,2,0,1,0.0,286.03,64.74554412240138,-5.853897824933398,4.794537184071822,0.0,11.374772549367124,0.0,5,0,0,0
0,2.9494949494949494,0,0,5,1,0,1,0.0,163.02,49.73344171632846,-4.8911224121198655,4.794537184071822,0.0,5.687386274683562,0.0,4,0,0,0
0,2.827272727272727,0,0,6,1,0,1,0.0,170.02,51.150233019753706,-5.163936818033688,4.794537184071822,0.0,5.687386274683562,0.0,4,0,0,0
0,3.290322580645161,0,0,6,2,0,2,0.0,191.03,57.14389920914182,-4.918009603753662,9.589074368143644,0.0,5.687386274683562,5.917906046161393,4,0,0,0
1,8.527027027027026,0,0,1,0,0,2,0.0,104.05,43.75548028871216,-3.166877636122638,9.589074368143644,5.783244946364939,0.0,11.566489892729878,3,0,1,0
0,3.5294117647058822,5,0,2,1,0,1,0.0,64.07,36.37541603889548,-0.9675152853314368,9.53140013787187,11.601107724199966,0.0,5.907179729351506,2,2,0,0
0,2.4086021505376345,6,0,3,2,0,0,0.0,64.06,39.72255228136702,-1.560913710169879,0.0,0.0,0.0,0.0,2,2,0,0
0,2.955555555555556,4,0,7,1,0,0,0.0,240.07,53.75987568995062,-5.691852024285115,4.899909730850478,0.0,0.0,0.0,4,0,0,0
0,2.835978835978836,4,0,8,1,0,0,0.0,247.07,55.85672140286349,-6.082264365728095,4.899909730850478,0.0,0.0,0.0,4,0,0,0
1,2.7132867132867133,0,0,12,2,0,0,0.0,739.06,71.31298004760343,-13.235244209579369,9.967957041894415,0.0,11.374772549367124,0.0,8,2,2,0
1,2.5789473684210527,0,0,14,2,0,0,0.0,769.06,76.42000752453895,-14.004296957900175,9.967957041894415,0.0,11.374772549367124,0.0,8,2,2,0
1,2.459627329192547,0,0,16,2,0,0,0.0,799.06,82.0675892628113,-14.77219799078972,9.967957041894415,0.0,11.374772549367124,0.0,8,2,2,0
1,2.3529411764705883,0,0,18,2,0,0,0.0,829.06,88.11160794878668,-15.539015140067692,9.967957041894415,0.0,11.374772549367124,0.0,8,2,2,0
0,4.067901234567901,3,0,0,0,0,1,0.0,52.05,30.38290890944836,-3.5754921336840693,0.0,0.0,5.687386274683562,5.969305287951849,2,0,0,0
0,3.953333333333333,3,0,0,0,0,1,0.0,49.05,29.482483263102928,-3.090534196358031,4.794537184071822,0.0,5.687386274683562,5.907179729351506,2,0,0,0
0,4.3125,3,0,0,0,0,1,0.0,49.05,29.6070720427833,-2.874450696209286,0.0,0.0,5.687386274683562,5.969305287951849,2,0,0,0
1,1.7379679144385027,0,0,10,0,0,2,0.0,240.07,74.12670472507571,-6.870572410415391,4.899909730850478,10.023291153407584,5.687386274683562,10.023291153407584,4,0,0,0
0,2.6666666666666665,2,0,10,0,0,1,0.0,129.05,41.94821833755954,-5.18410372358281,9.361636831863176,0.0,0.0,0.0,3,1,1,0
1,2.5414012738853504,2,0,13,0,0,1,0.0,191.05,48.89400545170985,-4.979825139242089,9.361636831863176,0.0,0.0,0.0,4,1,1,0
0,2.89922480620155,2,0,9,0,0,1,0.0,124.05,39.55734102036888,-4.913884913185298,9.361636831863176,0.0,0.0,0.0,3,1,1,0
1,2.741007194244604,2,0,12,0,0,1,0.0,184.05,45.77519176093724,-4.710295770914911,9.361636831863176,0.0,0.0,0.0,4,1,1,0
0,3.095652173913044,2,0,8,0,0,1,0.0,119.05,37.54590801227929,-4.642812648478895,9.361636831863176,0.0,0.0,0.0,3,1,1,0
0,2.904,2,0,11,0,0,1,0.0,177.05,42.80653528305047,-4.439957613212677,9.361636831863176,0.0,0.0,0.0,4,1,1,0
0,4.291044776119403,4,0,6,0,0,1,0.0,277.06,47.19901660912414,-5.661075586665461,9.361636831863176,0.0,0.0,0.0,5,1,1,0
0,3.5443037974683542,2,0,8,0,0,1,0.0,212.05,50.10661977725521,-6.5017668614365824,9.361636831863176,0.0,0.0,0.0,4,1,1,0
1,3.375,2,0,11,0,0,1,0.0,286.05,54.78663339203747,-6.295410218915884,9.361636831863176,0.0,0.0,0.0,5,1,1,0
1,3.732394366197183,2,0,7,0,0,1,0.0,205.05,48.86886664227756,-6.2341082374550005,9.361636831863176,0.0,0.0,0.0,4,1,1,0
1,3.5328947368421053,2,0,10,0,0,1,0.0,277.05,52.29179344419804,-6.028317742212861,9.361636831863176,0.0,0.0,0.0,5,1,1,0
1,4.0,2,0,6,0,0,1,0.0,198.05,46.55017510616313,-5.965753885858275,9.361636831863176,0.0,0.0,0.0,4,1,1,0
1,3.765957446808511,2,0,9,0,0,1,0.0,268.05,50.077743479738366,-5.760561487200687,9.361636831863176,0.0,0.0,0.0,5,1,1,0
1,1.8721804511278195,1,0,12,0,0,0,0.0,170.04,42.288925304614274,-4.355616953745626,0.0,0.0,5.687386274683562,0.0,4,0,1,0
1,1.8878048780487804,1,0,15,0,0,1,0.0,233.05,59.28980774400639,-7.733209177616692,9.77851570501903,5.907179729351506,5.687386274683562,0.0,4,1,1,0
1,2.077720207253886,1,0,14,0,0,1,0.0,226.05,55.00851904604352,-7.341782795274458,9.77851570501903,5.907179729351506,5.687386274683562,0.0,4,1,1,0
1,1.9851485148514847,1,0,15,0,0,1,0.0,233.05,58.0672525447476,-7.733209177616692,9.77851570501903,5.907179729351506,5.687386274683562,0.0,4,1,1,0
1,1.900473933649289,1,0,16,0,0,1,0.0,240.05,61.23534109593356,-8.124076375177163,9.77851570501903,5.907179729351506,5.687386274683562,0.0,4,1,1,0
0,4.197278911564626,2,0,7,0,0,2,0.0,313.07,52.48684660056992,-7.9028106868280386,9.77851570501903,5.907179729351506,5.687386274683562,5.625586319077987,5,2,1,0
1,3.955128205128205,2,0,8,0,0,2,0.0,322.07,54.18050552785359,-8.29341401002221,9.77851570501903,5.907179729351506,5.687386274683562,5.625586319077987,5,2,1,0
1,3.7393939393939393,2,0,9,0,0,2,0.0,331.07,56.26475468019829,-8.683496012815333,9.77851570501903,5.907179729351506,5.687386274683562,5.625586319077987,5,2,1,0
0,4.971223021582734,2,0,5,0,0,2,0.0,322.09,52.25745881472061,-7.265251398747164,20.6300984992398,5.907179729351506,5.687386274683562,5.625586319077987,5,2,1,0
0,6.151724137931034,3,0,6,0,0,3,0.0,432.1,55.02743323495304,-7.164162003584092,19.47296261994133,11.814359458703011,5.687386274683562,11.532766048429494,6,2,1,0
1,2.06951871657754,1,0,13,0,0,1,0.0,219.05,52.94790381419588,-6.949769145923868,9.77851570501903,5.907179729351506,5.687386274683562,0.0,4,1,1,0
1,1.974489795918368,1,0,14,0,0,1,0.0,226.05,56.06625159635288,-7.341782795274458,9.77851570501903,5.907179729351506,5.687386274683562,0.0,4,1,1,0
1,3.857142857142857,8,0,2,2,0,2,0.0,32.1,65.69866103097037,-5.010706064491908,9.589074368143644,13.08951281182515,0.0,0.0,3,2,0,0
0,0.2626262626262626,0,0,10,0,0,0,0.0,91.04,62.38079785408524,-7.978802738176057,0.0,0.0,0.0,0.0,0,0,0,0
1,3.510925151092515,1,0,15,0,0,1,0.0,660.08,83.59791388634908,-14.308988045708825,9.77851570501903,0.0,5.687386274683562,0.0,7,2,2,0
